cols,importance,model_name,model_target
store_西葛西店,0.0,GradientBoosting,y_weekday
store_板橋店,0.0,GradientBoosting,y_weekday
store_日本橋店,0.0,GradientBoosting,y_weekday
store_東松山店,0.0,GradientBoosting,y_weekday
store_八千代店,0.0,GradientBoosting,y_weekday
store_六本木店,0.0,GradientBoosting,y_weekday
store_前橋店,0.0,GradientBoosting,y_weekday
store_千葉中央店,0.0,GradientBoosting,y_weekday
store_千葉緑店,0.0,GradientBoosting,y_weekday
store_南砂店,0.0,GradientBoosting,y_weekday
store_南足柄店,0.0,GradientBoosting,y_weekday
store_厚木店,0.0,GradientBoosting,y_weekday
store_取手店,0.0,GradientBoosting,y_weekday
store_向島店,0.0,GradientBoosting,y_weekday
store_君津店,0.0,GradientBoosting,y_weekday
store_和光店,0.0,GradientBoosting,y_weekday
store_品川店,0.0,GradientBoosting,y_weekday
store_四街道店,0.0,GradientBoosting,y_weekday
store_国分寺店,0.0,GradientBoosting,y_weekday
store_国立店,0.0,GradientBoosting,y_weekday
store_坂戸店,0.0,GradientBoosting,y_weekday
store_墨田店,0.0,GradientBoosting,y_weekday
store_多摩店,0.0,GradientBoosting,y_weekday
store_大久保店,0.0,GradientBoosting,y_weekday
store_八潮店,0.0,GradientBoosting,y_weekday
store_入間店,0.0,GradientBoosting,y_weekday
store_大宮店,0.0,GradientBoosting,y_weekday
store_保土ケ谷店,0.0,GradientBoosting,y_weekday
store_あきる野店,0.0,GradientBoosting,y_weekday
store_さいたま南店,0.0,GradientBoosting,y_weekday
store_さいたま緑店,0.0,GradientBoosting,y_weekday
store_さいたま西店,0.0,GradientBoosting,y_weekday
store_つくば店,0.0,GradientBoosting,y_weekday
store_三浦店,0.0,GradientBoosting,y_weekday
store_三鷹店,0.0,GradientBoosting,y_weekday
store_上尾店,0.0,GradientBoosting,y_weekday
store_上野店,0.0,GradientBoosting,y_weekday
store_世田谷店,0.0,GradientBoosting,y_weekday
store_中店,0.0,GradientBoosting,y_weekday
store_中野店,0.0,GradientBoosting,y_weekday
store_久喜店,0.0,GradientBoosting,y_weekday
store_五反田店,0.0,GradientBoosting,y_weekday
store_代々木店,0.0,GradientBoosting,y_weekday
store_伊勢原店,0.0,GradientBoosting,y_weekday
store_伊勢崎店,0.0,GradientBoosting,y_weekday
store_佐倉店,0.0,GradientBoosting,y_weekday
store_佐野店,0.0,GradientBoosting,y_weekday
store_大井店,0.0,GradientBoosting,y_weekday
store_大森店,0.0,GradientBoosting,y_weekday
store_東村山店,0.0,GradientBoosting,y_weekday
store_志木店,0.0,GradientBoosting,y_weekday
store_愛甲店,0.0,GradientBoosting,y_weekday
store_成城店,0.0,GradientBoosting,y_weekday
store_成田店,0.0,GradientBoosting,y_weekday
store_我孫子店,0.0,GradientBoosting,y_weekday
store_戸塚店,0.0,GradientBoosting,y_weekday
store_戸田店,0.0,GradientBoosting,y_weekday
store_所沢店,0.0,GradientBoosting,y_weekday
store_新宿店,0.0,GradientBoosting,y_weekday
store_新座店,0.0,GradientBoosting,y_weekday
store_日立店,0.0,GradientBoosting,y_weekday
store_日野店,0.0,GradientBoosting,y_weekday
store_旭店,0.0,GradientBoosting,y_weekday
store_春日部店,0.0,GradientBoosting,y_weekday
store_昭島店,0.0,GradientBoosting,y_weekday
store_木更津店,0.0,GradientBoosting,y_weekday
store_本郷店,0.0,GradientBoosting,y_weekday
store_東中野店,0.0,GradientBoosting,y_weekday
store_東久留米店,0.0,GradientBoosting,y_weekday
store_東尾久店,0.0,GradientBoosting,y_weekday
store_恵比寿店,0.0,GradientBoosting,y_weekday
store_府中店,0.0,GradientBoosting,y_weekday
store_大泉店,0.0,GradientBoosting,y_weekday
store_幸店,0.0,GradientBoosting,y_weekday
store_大田店,0.0,GradientBoosting,y_weekday
store_太田店,0.0,GradientBoosting,y_weekday
store_宇都宮店,0.0,GradientBoosting,y_weekday
store_守谷店,0.0,GradientBoosting,y_weekday
store_宮前店,0.0,GradientBoosting,y_weekday
store_富岡店,0.0,GradientBoosting,y_weekday
store_富津店,0.0,GradientBoosting,y_weekday
store_富里店,0.0,GradientBoosting,y_weekday
store_小山店,0.0,GradientBoosting,y_weekday
store_小平店,0.0,GradientBoosting,y_weekday
store_小田原店,0.0,GradientBoosting,y_weekday
store_小金井店,0.0,GradientBoosting,y_weekday
store_川崎多摩店,0.0,GradientBoosting,y_weekday
store_川崎店,0.0,GradientBoosting,y_weekday
store_川越店,0.0,GradientBoosting,y_weekday
store_巣鴨店,0.0,GradientBoosting,y_weekday
store_市原店,0.0,GradientBoosting,y_weekday
store_市川店,0.0,GradientBoosting,y_weekday
store_平塚店,0.0,GradientBoosting,y_weekday
store_鶴見店,0.0,GradientBoosting,y_weekday
order_weekend,0.2858335660058503,tree,y_weekend
order_weekday,0.2725770163772993,tree,y_weekend
order_time_12,0.031815575952150954,tree,y_weekend
delta_avg,0.031473565918250866,tree,y_weekend
order_takeout,0.029126608002999772,tree,y_weekend
order_time_16,0.027679838889253034,tree,y_weekend
order_time_19,0.027009246346438174,tree,y_weekend
order_time_11,0.026063817407154584,tree,y_weekend
order_time_17,0.024462499040927156,tree,y_weekend
order_time_13,0.024204091498516846,tree,y_weekend
order_time_20,0.02109236852586703,tree,y_weekend
order_time_15,0.020077122670909293,tree,y_weekend
order_time_18,0.019171697242088843,tree,y_weekend
order_time_21,0.018244291670290173,tree,y_weekend
order,0.017864206289205566,tree,y_weekend
order_delivery,0.01664150674011862,tree,y_weekend
order_fin,0.014387845687033652,tree,y_weekend
order_time_14,0.011586693413394506,tree,y_weekend
order_cancel,0.008898904759700725,tree,y_weekend
store_愛甲店,0.005883583615912728,tree,y_weekend
store_伊勢原店,0.00444274608760421,tree,y_weekend
store_墨田店,0.004083132145122675,tree,y_weekend
store_武蔵野店,0.0026531985210401076,tree,y_weekend
store_春日部店,0.0026293039549202847,tree,y_weekend
store_自由が丘店,0.0026058529954270542,tree,y_weekend
store_大塚店,0.0025106200958440227,tree,y_weekend
store_西東京店,0.002471995171292575,tree,y_weekend
store_宇都宮店,0.0024345406990002646,tree,y_weekend
store_所沢店,0.0023858498850202587,tree,y_weekend
store_鴻巣店,0.002364701984116411,tree,y_weekend
store_高島平店,0.0023371590710402675,tree,y_weekend
store_日本橋店,0.002314552621692396,tree,y_weekend
store_逗子店,0.0023044257507175603,tree,y_weekend
store_大井店,0.0022821172813237223,tree,y_weekend
store_佐野店,0.0022387880796612024,tree,y_weekend
store_銀座店,0.002231662307416909,tree,y_weekend
store_市川店,0.002231662307416909,tree,y_weekend
store_川口店,0.0022152530257447253,tree,y_weekend
store_狭山店,0.0021894416691684835,tree,y_weekend
store_渋谷店,0.0021764020978999182,tree,y_weekend
store_南足柄店,0.002141970961375823,tree,y_weekend
store_八潮店,0.0020084960766752202,tree,y_weekend
store_赤羽店,0.0019691138006619796,tree,y_weekend
store_水戸店,0.0012943641383018087,tree,y_weekend
store_大田店,0.0012781338669751383,tree,y_weekend
store_鶴見店,0.0012781338669751383,tree,y_weekend
store_駒込店,0.0012602328324236658,tree,y_weekend
store_幸店,0.0012108567745403955,tree,y_weekend
store_中原店,0.00112673208221144,tree,y_weekend
store_武蔵村山店,0.0006296020354639132,tree,y_weekend
store_東松山店,0.0006049117595633567,tree,y_weekend
store_神田店,0.0,tree,y_weekend
store_目黒店,0.0,tree,y_weekend
store_相模原店,0.0,tree,y_weekend
store_石神井店,0.0,tree,y_weekend
store_磯子店,0.0,tree,y_weekend
store_神奈川店,0.0,tree,y_weekend
store_泉店,0.0,tree,y_weekend
store_白井店,0.0,tree,y_weekend
store_秦野店,0.0,tree,y_weekend
store_横須賀店,0.0,tree,y_weekend
store_稲城店,0.0,tree,y_weekend
store_立川店,0.0,tree,y_weekend
store_綾瀬店,0.0,tree,y_weekend
store_練馬店,0.0,tree,y_weekend
store_福生店,0.0,tree,y_weekend
store_町田店,0.0,tree,y_weekend
store_つくば店,0.0,tree,y_weekend
store_流山店,0.0,tree,y_weekend
store_浅草店,0.0,tree,y_weekend
store_浦和店,0.0,tree,y_weekend
store_池袋店,0.0,tree,y_weekend
store_浦安店,0.0,tree,y_weekend
store_池尻店,0.0,tree,y_weekend
store_海老名店,0.0,tree,y_weekend
store_清瀬店,0.0,tree,y_weekend
store_江東店,0.0,tree,y_weekend
store_港北店,0.0,tree,y_weekend
store_羽村店,0.0,tree,y_weekend
store_瀬谷店,0.0,tree,y_weekend
store_江戸川店,0.0,tree,y_weekend
store_熊谷店,0.0,tree,y_weekend
store_狛江店,0.0,tree,y_weekend
store_王子店,0.0,tree,y_weekend
store_港南店,0.0,tree,y_weekend
store_若葉店,0.0,tree,y_weekend
store_羽生店,0.0,tree,y_weekend
store_足利店,0.0,tree,y_weekend
store_足立店,0.0,tree,y_weekend
store_那珂店,0.0,tree,y_weekend
store_都筑店,0.0,tree,y_weekend
store_金沢店,0.0,tree,y_weekend
store_鎌倉店,0.0,tree,y_weekend
store_青山店,0.0,tree,y_weekend
store_青梅店,0.0,tree,y_weekend
store_青葉店,0.0,tree,y_weekend
store_館林店,0.0,tree,y_weekend
store_駒沢店,0.0,tree,y_weekend
store_高円寺店,0.0,tree,y_weekend
store_さいたま南店,0.0,tree,y_weekend
store_高崎店,0.0,tree,y_weekend
store_高座店,0.0,tree,y_weekend
store_高津店,0.0,tree,y_weekend
store_高田馬場店,0.0,tree,y_weekend
store_あきる野店,0.0,tree,y_weekend
store_足柄上店,0.0,tree,y_weekend
store_越谷店,0.0,tree,y_weekend
store_習志野店,0.0,tree,y_weekend
store_赤坂店,0.0,tree,y_weekend
store_さいたま西店,0.0,tree,y_weekend
store_船橋店,0.0,tree,y_weekend
store_横浜南店,0.0,tree,y_weekend
store_茂原店,0.0,tree,y_weekend
store_茅ヶ崎店,0.0,tree,y_weekend
store_草加店,0.0,tree,y_weekend
store_荒川店,0.0,tree,y_weekend
store_荻窪店,0.0,tree,y_weekend
store_葛飾店,0.0,tree,y_weekend
store_蒲田店,0.0,tree,y_weekend
store_藤沢店,0.0,tree,y_weekend
store_行田店,0.0,tree,y_weekend
store_西多摩店,0.0,tree,y_weekend
store_さいたま緑店,0.0,tree,y_weekend
store_西葛西店,0.0,tree,y_weekend
store_調布店,0.0,tree,y_weekend
store_谷中店,0.0,tree,y_weekend
store_横浜緑店,0.0,tree,y_weekend
store_久喜店,0.0,tree,y_weekend
store_桐生店,0.0,tree,y_weekend
store_大和店,0.0,tree,y_weekend
store_品川店,0.0,tree,y_weekend
store_四街道店,0.0,tree,y_weekend
store_国分寺店,0.0,tree,y_weekend
store_国立店,0.0,tree,y_weekend
store_坂戸店,0.0,tree,y_weekend
store_中店,0.0,tree,y_weekend
store_多摩店,0.0,tree,y_weekend
store_大久保店,0.0,tree,y_weekend
store_大宮店,0.0,tree,y_weekend
store_小山店,0.0,tree,y_weekend
store_大森店,0.0,tree,y_weekend
store_大泉店,0.0,tree,y_weekend
store_太田店,0.0,tree,y_weekend
store_世田谷店,0.0,tree,y_weekend
store_守谷店,0.0,tree,y_weekend
store_宮前店,0.0,tree,y_weekend
store_富岡店,0.0,tree,y_weekend
store_富津店,0.0,tree,y_weekend
store_和光店,0.0,tree,y_weekend
store_君津店,0.0,tree,y_weekend
store_向島店,0.0,tree,y_weekend
store_取手店,0.0,tree,y_weekend
store_亀有店,0.0,tree,y_weekend
store_五反田店,0.0,tree,y_weekend
store_代々木店,0.0,tree,y_weekend
store_中野店,0.0,tree,y_weekend
store_伊勢崎店,0.0,tree,y_weekend
store_佐倉店,0.0,tree,y_weekend
store_保土ケ谷店,0.0,tree,y_weekend
store_入間店,0.0,tree,y_weekend
store_八千代店,0.0,tree,y_weekend
store_八王子店,0.0,tree,y_weekend
store_六本木店,0.0,tree,y_weekend
store_前橋店,0.0,tree,y_weekend
store_北千住店,0.0,tree,y_weekend
store_千葉中央店,0.0,tree,y_weekend
store_千葉緑店,0.0,tree,y_weekend
store_南砂店,0.0,tree,y_weekend
store_厚木店,0.0,tree,y_weekend
store_富里店,0.0,tree,y_weekend
store_小平店,0.0,tree,y_weekend
store_栄店,0.0,tree,y_weekend
store_杉並店,0.0,tree,y_weekend
store_日立店,0.0,tree,y_weekend
store_日野店,0.0,tree,y_weekend
store_旭店,0.0,tree,y_weekend
store_三浦店,0.0,tree,y_weekend
store_昭島店,0.0,tree,y_weekend
store_木更津店,0.0,tree,y_weekend
store_本庄店,0.0,tree,y_weekend
store_本郷店,0.0,tree,y_weekend
store_東中野店,0.0,tree,y_weekend
store_小田原店,0.0,tree,y_weekend
store_東久留米店,0.0,tree,y_weekend
store_東大和店,0.0,tree,y_weekend
store_東尾久店,0.0,tree,y_weekend
store_東村山店,0.0,tree,y_weekend
store_九段店,0.0,tree,y_weekend
store_板橋店,0.0,tree,y_weekend
store_柏店,0.0,tree,y_weekend
store_栃木店,0.0,tree,y_weekend
store_三鷹店,0.0,tree,y_weekend
store_新座店,0.0,tree,y_weekend
store_新宿店,0.0,tree,y_weekend
store_上尾店,0.0,tree,y_weekend
store_小金井店,0.0,tree,y_weekend
store_川崎多摩店,0.0,tree,y_weekend
store_川崎店,0.0,tree,y_weekend
store_川越店,0.0,tree,y_weekend
store_巣鴨店,0.0,tree,y_weekend
store_市原店,0.0,tree,y_weekend
store_平塚店,0.0,tree,y_weekend
store_府中店,0.0,tree,y_weekend
store_座間店,0.0,tree,y_weekend
store_志木店,0.0,tree,y_weekend
store_恵比寿店,0.0,tree,y_weekend
store_上野店,0.0,tree,y_weekend
store_成城店,0.0,tree,y_weekend
store_成田店,0.0,tree,y_weekend
store_我孫子店,0.0,tree,y_weekend
store_戸塚店,0.0,tree,y_weekend
store_戸田店,0.0,tree,y_weekend
store_松戸店,0.0,tree,y_weekend
order_weekend,0.1735936872169515,RandomFores,y_weekend
order_weekday,0.09139374223234346,RandomFores,y_weekend
order,0.04617457624567914,RandomFores,y_weekend
order_delivery,0.04551570268949525,RandomFores,y_weekend
order_fin,0.043324049489592745,RandomFores,y_weekend
order_takeout,0.03844925316605621,RandomFores,y_weekend
order_time_14,0.036025929805684864,RandomFores,y_weekend
order_cancel,0.035876308684733474,RandomFores,y_weekend
delta_avg,0.035849841728846026,RandomFores,y_weekend
order_time_18,0.03568955942480142,RandomFores,y_weekend
order_time_17,0.035633517733821195,RandomFores,y_weekend
order_time_19,0.035284657644148176,RandomFores,y_weekend
order_time_13,0.03523261378871107,RandomFores,y_weekend
order_time_15,0.03502592124131552,RandomFores,y_weekend
order_time_20,0.034997107585352655,RandomFores,y_weekend
order_time_16,0.03490199722184518,RandomFores,y_weekend
order_time_21,0.03467736845370355,RandomFores,y_weekend
order_time_11,0.03458330852575472,RandomFores,y_weekend
order_time_12,0.03417866664370156,RandomFores,y_weekend
store_恵比寿店,0.0012913534279967772,RandomFores,y_weekend
store_高島平店,0.0012811056314727238,RandomFores,y_weekend
store_磯子店,0.0011234811973827965,RandomFores,y_weekend
store_北千住店,0.0011119962045838907,RandomFores,y_weekend
store_伊勢崎店,0.0010765027543200006,RandomFores,y_weekend
store_墨田店,0.0010148362648311963,RandomFores,y_weekend
store_新宿店,0.0009986764875125566,RandomFores,y_weekend
store_東尾久店,0.0009759385865663996,RandomFores,y_weekend
store_千葉中央店,0.0009389546579635247,RandomFores,y_weekend
store_富里店,0.0009370477807914137,RandomFores,y_weekend
store_保土ケ谷店,0.0009344747866449443,RandomFores,y_weekend
store_六本木店,0.0009342940083125063,RandomFores,y_weekend
store_幸店,0.0009288897402262053,RandomFores,y_weekend
store_八千代店,0.0009170023783533373,RandomFores,y_weekend
store_逗子店,0.0009056693243543798,RandomFores,y_weekend
store_川崎多摩店,0.0009050316355285773,RandomFores,y_weekend
store_赤坂店,0.0008810520699627304,RandomFores,y_weekend
store_渋谷店,0.0008556526215495557,RandomFores,y_weekend
store_入間店,0.0008370477499863146,RandomFores,y_weekend
store_大井店,0.0008265886521888615,RandomFores,y_weekend
store_金沢店,0.0008254079975218896,RandomFores,y_weekend
store_高円寺店,0.0008158901609808916,RandomFores,y_weekend
store_伊勢原店,0.0008144223561735657,RandomFores,y_weekend
store_東松山店,0.0007964285002503007,RandomFores,y_weekend
store_八王子店,0.000794177150167057,RandomFores,y_weekend
store_代々木店,0.0007841903425701828,RandomFores,y_weekend
store_戸塚店,0.0007744603797152054,RandomFores,y_weekend
store_木更津店,0.0007444009223156111,RandomFores,y_weekend
store_愛甲店,0.0007418612313254952,RandomFores,y_weekend
store_八潮店,0.000731889787011926,RandomFores,y_weekend
store_さいたま緑店,0.0007288170848399223,RandomFores,y_weekend
store_武蔵村山店,0.0007200104768718214,RandomFores,y_weekend
store_池尻店,0.0007131053910824477,RandomFores,y_weekend
store_自由が丘店,0.0007128828327969337,RandomFores,y_weekend
store_相模原店,0.0007117709352312218,RandomFores,y_weekend
store_銀座店,0.0007090191812189701,RandomFores,y_weekend
store_久喜店,0.0007083157545673135,RandomFores,y_weekend
store_あきる野店,0.0007072555288990327,RandomFores,y_weekend
store_所沢店,0.0007037243282612584,RandomFores,y_weekend
store_青梅店,0.0007005714476449985,RandomFores,y_weekend
store_大和店,0.000689922510372112,RandomFores,y_weekend
store_東中野店,0.000687666547204681,RandomFores,y_weekend
store_春日部店,0.0006866168395227341,RandomFores,y_weekend
store_調布店,0.0006846637808310746,RandomFores,y_weekend
store_熊谷店,0.0006841696266303471,RandomFores,y_weekend
store_西多摩店,0.0006759732119025623,RandomFores,y_weekend
store_上野店,0.0006691667510877934,RandomFores,y_weekend
store_亀有店,0.0006597366711865695,RandomFores,y_weekend
store_立川店,0.0006553302482300372,RandomFores,y_weekend
store_鶴見店,0.0006551527879829094,RandomFores,y_weekend
store_新座店,0.000655075240459602,RandomFores,y_weekend
store_船橋店,0.0006529471682479552,RandomFores,y_weekend
store_王子店,0.0006480644162511393,RandomFores,y_weekend
store_東村山店,0.0006432190041979793,RandomFores,y_weekend
store_日本橋店,0.0006431184390562402,RandomFores,y_weekend
store_茂原店,0.0006403412922553732,RandomFores,y_weekend
store_柏店,0.000637271864961612,RandomFores,y_weekend
store_都筑店,0.0006337621530977766,RandomFores,y_weekend
store_蒲田店,0.0006301694241277545,RandomFores,y_weekend
store_西東京店,0.0006292532567112253,RandomFores,y_weekend
store_西葛西店,0.0006240969532955219,RandomFores,y_weekend
store_大森店,0.0006194425908724353,RandomFores,y_weekend
store_太田店,0.000617331388434171,RandomFores,y_weekend
store_流山店,0.0006163572115559196,RandomFores,y_weekend
store_守谷店,0.000609251132897925,RandomFores,y_weekend
store_品川店,0.0006088395763491372,RandomFores,y_weekend
store_鴻巣店,0.0006021760740010031,RandomFores,y_weekend
store_瀬谷店,0.0006019226254661548,RandomFores,y_weekend
store_五反田店,0.0006015334951097049,RandomFores,y_weekend
store_大塚店,0.0005947276471278434,RandomFores,y_weekend
store_藤沢店,0.0005944127589621887,RandomFores,y_weekend
store_越谷店,0.0005905797009247517,RandomFores,y_weekend
store_水戸店,0.0005901620365128567,RandomFores,y_weekend
store_駒込店,0.000584097471929056,RandomFores,y_weekend
store_足柄上店,0.0005723348732340424,RandomFores,y_weekend
store_荒川店,0.0005719030008521324,RandomFores,y_weekend
store_大田店,0.0005699272519323953,RandomFores,y_weekend
store_横須賀店,0.0005687197908052974,RandomFores,y_weekend
store_日立店,0.0005590826640697533,RandomFores,y_weekend
store_志木店,0.0005479811335276205,RandomFores,y_weekend
store_浦安店,0.0005468081445658217,RandomFores,y_weekend
store_千葉緑店,0.0005453304289222377,RandomFores,y_weekend
store_横浜緑店,0.0005439496848540447,RandomFores,y_weekend
store_中野店,0.0005406440783647071,RandomFores,y_weekend
store_小山店,0.0005396269562618339,RandomFores,y_weekend
store_成城店,0.0005376401840831552,RandomFores,y_weekend
store_羽生店,0.0005344975370991833,RandomFores,y_weekend
store_中原店,0.0005322899365361173,RandomFores,y_weekend
store_昭島店,0.0005288461177097636,RandomFores,y_weekend
store_宇都宮店,0.0005231241267179377,RandomFores,y_weekend
store_石神井店,0.0005213419980669659,RandomFores,y_weekend
store_葛飾店,0.0005197718788201224,RandomFores,y_weekend
store_さいたま西店,0.0005190469592005912,RandomFores,y_weekend
store_狭山店,0.0005189280624944792,RandomFores,y_weekend
store_坂戸店,0.0005164900343158475,RandomFores,y_weekend
store_成田店,0.0005162494990380908,RandomFores,y_weekend
store_高座店,0.0005102196598038017,RandomFores,y_weekend
store_国分寺店,0.0005091860091384454,RandomFores,y_weekend
store_和光店,0.0005071892666154535,RandomFores,y_weekend
store_浅草店,0.0005057967002970202,RandomFores,y_weekend
store_館林店,0.000503349170289704,RandomFores,y_weekend
store_小田原店,0.0005029262902322347,RandomFores,y_weekend
store_佐野店,0.0005000239959079807,RandomFores,y_weekend
store_町田店,0.0004965606432256686,RandomFores,y_weekend
store_小平店,0.0004951770924623702,RandomFores,y_weekend
store_川口店,0.0004945422453627932,RandomFores,y_weekend
store_前橋店,0.0004934087619710658,RandomFores,y_weekend
store_旭店,0.0004928458011250526,RandomFores,y_weekend
store_那珂店,0.00048631349610014815,RandomFores,y_weekend
store_高津店,0.0004826942923792786,RandomFores,y_weekend
store_君津店,0.0004825262612835856,RandomFores,y_weekend
store_小金井店,0.00047851454400156426,RandomFores,y_weekend
store_厚木店,0.00047560740124148667,RandomFores,y_weekend
store_泉店,0.00047252839248571434,RandomFores,y_weekend
store_鎌倉店,0.00046582735962892363,RandomFores,y_weekend
store_座間店,0.00046564355145154243,RandomFores,y_weekend
store_東大和店,0.000464894532854871,RandomFores,y_weekend
store_江東店,0.0004607577458056535,RandomFores,y_weekend
store_茅ヶ崎店,0.00045536626825637807,RandomFores,y_weekend
store_大久保店,0.0004537083709410313,RandomFores,y_weekend
store_武蔵野店,0.0004497371544725809,RandomFores,y_weekend
store_江戸川店,0.0004457435027032039,RandomFores,y_weekend
store_三浦店,0.0004367015113961202,RandomFores,y_weekend
store_我孫子店,0.00043608882629166546,RandomFores,y_weekend
store_高田馬場店,0.0004312495703438148,RandomFores,y_weekend
store_巣鴨店,0.00042810107010587137,RandomFores,y_weekend
store_福生店,0.0004278938992437173,RandomFores,y_weekend
store_向島店,0.0004248608427752306,RandomFores,y_weekend
store_習志野店,0.00042458817040544756,RandomFores,y_weekend
store_つくば店,0.00041619223473836147,RandomFores,y_weekend
store_杉並店,0.00041376274449980537,RandomFores,y_weekend
store_谷中店,0.000413478576833118,RandomFores,y_weekend
store_板橋店,0.00041108948690273,RandomFores,y_weekend
store_戸田店,0.00040942389032611325,RandomFores,y_weekend
store_赤羽店,0.000404438942105223,RandomFores,y_weekend
store_多摩店,0.0004041393623711517,RandomFores,y_weekend
store_南砂店,0.00040270111643196655,RandomFores,y_weekend
store_青葉店,0.000401189514654938,RandomFores,y_weekend
store_栄店,0.00040086256822177474,RandomFores,y_weekend
store_青山店,0.00039030870374699727,RandomFores,y_weekend
store_松戸店,0.00038696041711456944,RandomFores,y_weekend
store_さいたま南店,0.0003850276313586886,RandomFores,y_weekend
store_白井店,0.00038481687604303516,RandomFores,y_weekend
store_横浜南店,0.0003840701834278372,RandomFores,y_weekend
store_四街道店,0.0003840418344551022,RandomFores,y_weekend
store_国立店,0.00037440026841278814,RandomFores,y_weekend
store_九段店,0.0003725138207737835,RandomFores,y_weekend
store_大泉店,0.00035666969267614116,RandomFores,y_weekend
store_南足柄店,0.00035379311439511624,RandomFores,y_weekend
store_桐生店,0.00035027527326784215,RandomFores,y_weekend
store_東久留米店,0.0003461127202185082,RandomFores,y_weekend
store_栃木店,0.0003429634244544567,RandomFores,y_weekend
store_富津店,0.0003425371898297632,RandomFores,y_weekend
store_海老名店,0.0003424174597788463,RandomFores,y_weekend
store_高崎店,0.00034080745519763007,RandomFores,y_weekend
store_足利店,0.0003390174830195289,RandomFores,y_weekend
store_三鷹店,0.00033697620686217247,RandomFores,y_weekend
store_神田店,0.0003350899897894483,RandomFores,y_weekend
store_浦和店,0.0003336925239191927,RandomFores,y_weekend
store_秦野店,0.00032098840053812813,RandomFores,y_weekend
store_行田店,0.00031408710177718916,RandomFores,y_weekend
store_荻窪店,0.00030567549097146264,RandomFores,y_weekend
store_練馬店,0.0003054140724871679,RandomFores,y_weekend
store_駒沢店,0.00030535630026282156,RandomFores,y_weekend
store_府中店,0.00030331208577500345,RandomFores,y_weekend
store_市原店,0.000295614691051575,RandomFores,y_weekend
store_清瀬店,0.00029520119652688367,RandomFores,y_weekend
store_池袋店,0.0002921414659575951,RandomFores,y_weekend
store_大宮店,0.0002909513814366328,RandomFores,y_weekend
store_上尾店,0.0002906812202043073,RandomFores,y_weekend
store_港南店,0.00029007859085067474,RandomFores,y_weekend
store_羽村店,0.0002746060890078963,RandomFores,y_weekend
store_目黒店,0.0002720744828972909,RandomFores,y_weekend
store_神奈川店,0.0002683275757866194,RandomFores,y_weekend
store_狛江店,0.00026810720403888313,RandomFores,y_weekend
store_草加店,0.0002677516256497483,RandomFores,y_weekend
store_佐倉店,0.0002541989691330012,RandomFores,y_weekend
store_取手店,0.0002528627945175015,RandomFores,y_weekend
store_川越店,0.00025224093930157325,RandomFores,y_weekend
store_富岡店,0.0002511237669234913,RandomFores,y_weekend
store_日野店,0.00025004740816362897,RandomFores,y_weekend
store_本庄店,0.0002470226920622577,RandomFores,y_weekend
store_中店,0.00023473066433886406,RandomFores,y_weekend
store_綾瀬店,0.00022403443500106597,RandomFores,y_weekend
store_足立店,0.00022187327137923585,RandomFores,y_weekend
store_稲城店,0.00021373788651597673,RandomFores,y_weekend
store_世田谷店,0.00021000012473016804,RandomFores,y_weekend
store_平塚店,0.00020969106540879003,RandomFores,y_weekend
store_市川店,0.00018562267365269155,RandomFores,y_weekend
store_若葉店,0.00018459279626990691,RandomFores,y_weekend
store_港北店,0.00017107998265940985,RandomFores,y_weekend
store_川崎店,0.0001475715322912188,RandomFores,y_weekend
store_宮前店,0.00011608327320449349,RandomFores,y_weekend
store_本郷店,7.968013106004297e-05,RandomFores,y_weekend
order_weekend,0.46145807208265244,GradientBoosting,y_weekend
order_weekday,0.3616163646742781,GradientBoosting,y_weekend
order_time_19,0.01795120234834027,GradientBoosting,y_weekend
order,0.01654919888760963,GradientBoosting,y_weekend
order_time_16,0.01396962193799744,GradientBoosting,y_weekend
delta_avg,0.013153161670328093,GradientBoosting,y_weekend
order_time_13,0.011062347961125518,GradientBoosting,y_weekend
order_time_20,0.010846008340859846,GradientBoosting,y_weekend
order_takeout,0.010127519681868327,GradientBoosting,y_weekend
order_time_17,0.008783392616478248,GradientBoosting,y_weekend
order_time_14,0.007391101786544649,GradientBoosting,y_weekend
order_time_21,0.00726563372597715,GradientBoosting,y_weekend
order_time_15,0.005295161062048232,GradientBoosting,y_weekend
order_cancel,0.005288105039960274,GradientBoosting,y_weekend
order_fin,0.0049341010219491515,GradientBoosting,y_weekend
order_time_11,0.004834529622197277,GradientBoosting,y_weekend
order_time_18,0.00456002078773766,GradientBoosting,y_weekend
order_time_12,0.0038807812411790366,GradientBoosting,y_weekend
store_磯子店,0.0029906637870454724,GradientBoosting,y_weekend
store_武蔵野店,0.0028538496945696404,GradientBoosting,y_weekend
store_千葉中央店,0.0024152459116359463,GradientBoosting,y_weekend
store_墨田店,0.0020623023769870486,GradientBoosting,y_weekend
store_あきる野店,0.0015451694701725848,GradientBoosting,y_weekend
store_新宿店,0.0014715244554937838,GradientBoosting,y_weekend
order_delivery,0.001469472874715596,GradientBoosting,y_weekend
store_戸塚店,0.0010408381981342886,GradientBoosting,y_weekend
store_北千住店,0.000812743200588896,GradientBoosting,y_weekend
store_泉店,0.0007853376585755311,GradientBoosting,y_weekend
store_荒川店,0.000752442811408424,GradientBoosting,y_weekend
store_恵比寿店,0.0007044395107797317,GradientBoosting,y_weekend
store_板橋店,0.0006772504937071883,GradientBoosting,y_weekend
